primary_type	name	slug	lead_text
breakwater	豊丘港	toyooka-ko	南知多町の知多半島先端近くに位置する豊浜港は、埋立地から延びる釣り桟橋が主な釣り場です。桟橋の基部は敷石を跨ぐ構造で底が起伏に富んでおり、クロダイやセイゴ、メバルが潜みやすい地形です。先端側は砂地に捨て石が点在し、カラスガイが桟橋の柱に着きはじめる春の時期になると、足もとでクロダイがヒラを打つ姿が確認できます。メバルは春から初夏の早朝・夕マズメに魚影が濃く、常連のあいだでは時合を見極めた短時間の集中釣行が定番スタイルです。
breakwater	長者ヶ崎海岸	chojakasaki	葉山町と横須賀市の境に細長く突き出た長者ヶ崎の葉山側に広がる砂礫混じりのサーフです。全体的に遠浅な地形で、海水浴シーズンが終わった9月以降から翌春にかけてが投げ釣りのメインシーズン。夏場の日中は海水浴客で竿を出せる状況ではないため、常連は早朝の人が少ない時間帯を狙って入るのが定番です。岬先端部に近いほど根が絡み、シロギスに交じってマゴチやカレイが顔を出すこともあります。三浦半島西岸の中でも投げ釣りが入りにくい小場所のため、比較的プレッシャーが低めです。
breakwater	館山自衛隊堤防	tateyama-jieitai-breakwater	この釣り場は2020年に立入禁止となりました。
breakwater	高石漁港	takaishi-fishing-port	大阪府高石市の浜寺運河沿いに位置する漁港です。防波堤は比較的狭く、足もとの水深が浅いため、タチウオ狙いは遠投が必要になります。秋口になると常連が夜に並び始め、夏から秋にかけてハクやいなっこが湧く運河筋を回遊してくる個体を電気ウキで狙うスタイルが定番です。漁師やマリーナ関係者も使う場所なのでゴミには特に気を遣いたいところです。
rocky_shore	三ツ石	mitsuishi	真鶴半島の先端に位置する三ツ石は、相模湾に突き出た岩礁地帯の地磯です。ゴロタ浜を経由して渡礁できるのは潮位80cm以下の干潮時のみで、大潮回りを狙って通う常連が多いです。水深は7〜10mほどで、箱根火山の溶岩ドームが生んだ複雑な根回りがイシダイ・クロダイ・メジナを引きつけます。冬場の1〜3月は水温低下とともにエサ取りが少なくなり、良型の石物を狙う磯師が夜明け前から陣取りに来ます。南西微風の日ほど仕掛けが安定しやすく、北東風が強まると一気に難しくなる、風向きを選ぶ磯です。
rocky_shore	八幡野港	yahano-ko	城ヶ崎海岸の南に位置する八幡野港は、「ヒナダン」「マサキ」という一級地磯を白灯堤防のすぐ裏に控えた、磯釣り感覚で楽しめる小さな漁港です。白灯堤防先端から沖へ35m付近で水深は10〜11mと深く掘れており、潮通しも良いため青物の回遊も期待できます。アジは朝マズメ・夕マズメ〜夜釣りにかけて堤防先端付近が狙い目で、メジナは冬場に型が大きくなる傾向があります。アオリイカは秋と春が本シーズンですが、伊東市漁協の規定で4月〜9月は指定区域内でのイカ釣りが禁止となっている点は要注意です。
rocky_shore	剱崎	tsurugizaki	相模湾と東京湾の境界、三浦半島南東端に突き出た地磯です。灯台下の磯は中央のワンドを境に「平島」と「ベット島」に分かれており、根が荒く水深のあるベット島側にメジナ狙いの常連が集まります。ベット島の沈み根手前の溝は水深5mほどで、40cmオーバーの良型実績があります。真冬以外は沖の沈み根際やサラシの切れ目で足裏〜30cm級が数釣れ、冬場の良型はハエ根沿いの深みを狙う釣り人が多いです。日が傾いた夕マズメ以降に釣況が上向くポイントも複数あります。
rocky_shore	大崩海岸	okuzure-kaigan	焼津市と静岡市にまたがる断崖沿いに広がる地磯で、遠州エリアでは磯場そのものが希少なことから、メジナ・クロダイを狙う地元勢が集中しやすい場所です。石部のテトラ帯周辺は山が西風を遮る地形になっており、やや荒れた日でも竿を出せるポイントとして知られています。冬場でもメジナを狙った釣行記録が残っていますが、水が澄んだ日は食いが落ちる傾向があります。フグが多い時期はオキアミよりサナギが有効とする常連が多く、クロダイはサナギ一本で勝負するスタイルが定着しています。磯の収容力は高くなく、先行者に入られると狙いのポイントを取れないため、早めの入釣が基本です。
rocky_shore	日本鋼管（津市）護岸・テトラ	tsu-nipponkokan	伊勢湾に大きく突き出した埋立地に600m超のテトラ帯が連なる日本鋼管。外海に面したポイントCより先端寄りのエリアは潮当たりがよく、クロダイの実績が高いと地元の釣り師に知られています。3〜4月の乗っ込み期にはフカセ・前打ちの常連が多く集まり、夏〜秋にかけても50cm級の良型が前打ちで出ています。朝・夕マズメや夜が特に活発で、メバルは11〜12月の夜にモエビで狙う釣り師の姿が目立ちます。
rocky_shore	東海ふ頭公園	tokai-futo-koen	京浜運河の四つ辻に位置するこの公園は、底質が砂泥のカケアガリ地形で、沖に向かって段々と深くなっています。カレイ狙いの常連が集まるのは産卵期の12月で、40〜80mのちょい投げ圏に食ってくることも多め。夜間は首都高と京浜大橋の灯りが水面を照らすため手元が見やすく、アオイソメ一本で置き竿を構える釣り人が夜な夜な訪れます。
rocky_shore	根府川	nebukawa	小田原市根府川の海岸線に広がる砂礫混じりのゴロタ浜が、このスポットの舞台です。大根・小根という地磯の合間に位置するゴロタ場は、釣り場ガイドにも取り上げられる実績があり、常連は39cmクロダイや40cmを超えるメジナを夜釣りで仕留めています。日没後に浅場へ差してくるクロダイを狙うなら、満潮前後の潮位が高い時間帯が有利です。サラシが立つほど波気があるタイミングでは魚の警戒心が薄れ、より好条件になります。乗っ込みが始まる春先から通い詰める地元勢の姿が絶えないポイントです。
rocky_shore	梵天の鼻（立石公園）	bonten-no-hana-tateishi-koen	横須賀市秋谷の地磯・梵天の鼻は、三浦半島の相模湾側では貴重な磯釣り場です。水深は4〜5mほどで、岩場と海藻が入り組んだ複雑な地形に魚が多く居着いています。ウキフカセでのメジナ狙いは磯の左側・立石を正面に見るあたりが定番釣り座で、常連はクロダイの乗っ込みが重なる春先に足しげく通います。根掛かりも多いエリアなので、仕掛けの消耗は多めに用意しておくと安心です。早朝6時には釣り座が埋まることも珍しくない人気スポットです。
rocky_shore	毘沙門天下	bishamon-tenka	三崎と剣崎の中間に位置する毘沙門湾の荒磯エリアです。周囲を山や丘に囲まれた自然の入江で、外洋のうねりが直接当たる太平洋向きの地形ながら、風には比較的強いのが特徴。アオリイカは正面の潮通しが良い場所より、磯際のワンドや根まわりが実績ポイントとされており、春先には大型の親イカが接岸します。隣接する盗人狩（ヌスットガリ）は水深も深く、かなりの魚種が狙える磯として知られています。
rocky_shore	江ノ島	enoshima	湘南大堤防（白灯堤防）と表磯・裏磯を擁する相模湾の釣り場です。アジは7月初旬〜2月中旬が狙い目で、常連が通うのは日没前後の夕マヅメから夜10時ごろまで。湘南大堤防では足場の低い下段側・先端寄りが回遊と出会いやすいポイントです。オリンピック公園の奥側（湘南大堤防寄り）は他エリアより水深が深く、夜は常夜灯の明かりにプランクトンが集まりアジも寄ってきます。島内は夜22時〜朝5時が立入禁止のため、時間の管理は必須です。
rocky_shore	洲崎灯台下	sunosaki-lighthouse-shita	ヒラスズキを狙うなら荒れた日のサラシの中にルアーを通すのが定番で、夏から秋にかけてはヒラマサやワラサ・ブリクラスの回遊もあります。
rocky_shore	番場浦	banbaura	真鶴半島の北側に切り込む入り江状の地磯・番場浦。かつての石切場跡が海底にも続き、大岩がゴロゴロと連なる複雑な岩礁地帯が広がっています。水深は4〜5mで底質は白い岩盤。岩と岩の峡谷状の隙間をアオリイカが回遊するのがこの場所ならではの特徴です。春の親イカ・秋の新子シーズンには常連エギンガーが早朝から集まり、階段を降りて左手の飛び岩周りは休日の夜明けには釣り座が埋まることも多い人気ポイントです。
rocky_shore	盗人狩	nusuttogari	三浦半島南部に位置する地磯・盗人狩（ぬすっとがり）。三浦半島の中でもトップクラスの水深を誇り、足元から10m以上の深さが近場から落ち込んでいます。左側ハエ根際のサラシが常に絶えず、そのサラシの切れ目がメジナの定番ポイント。近年は40cm級の尾長メジナも混じることがあり、エサ取りが多い時期でも潮の中を流すウキフカセで30cm級が顔を出します。地元の常連は夜明け前から入磯する人が多く、良い釣り座は早朝から埋まりがちです。南風時は潮の回りが悪くなるため、北〜東寄りの風の日を選ぶのが通い慣れた釣り人のセオリーです。
rocky_shore	稲村ヶ崎	inamuragasaki	鎌倉・稲村ヶ崎は、相模湾に突き出た岬状の磯と隣接する護岸が釣り場になっています。足元は岩礁帯が広がるものの全体的に遠浅で、干潮時にはかなり水深が浅くなるのが特徴。エギングでアオリイカを狙うなら、水深が確保できる満潮前後の時間帯が有利です。磯の岩盤周りには根掛かりが多いため、潮のタイミングを丁寧に見極める必要があります。公園東側の護岸寄りには居つきのクロダイやメジナの姿も確認されており、湘南エリアの中でも岩礁性の魚影が濃い一角です。
rocky_shore	茅ヶ崎ヘッドランド	chigasaki-headland	相模湾に向かってT字型に突き出た人工突堤、通称「Tバー」。周囲は遠浅の砂地ですが、波が石積み堤防にぶつかるヘッドランド際だけ水深が4〜5メートルほどに落ち込みます。この地形変化にメジナが定着しており、常連のフカセ師たちは東西スロープの「G3ポイント」と呼ばれる場所へ春から秋にかけて通い詰めます。夏場は餌取りが猛烈になるため、コマセワークで層を絞り込むのが地元流です。足場は石積みで安定感に欠けるため、経験者向きの釣り場です。
rocky_shore	荒崎	arasaki	三浦半島西岸・横須賀市長井に位置する荒崎は、岩礁帯が複雑に入り組む地磯です。満潮時でも水深3メートル前後と浅めですが、海底の岩礁に海藻が豊富に茂り、アオリイカの格好の居場所となっています。沖合の流れによって岸寄りが潮だまり状になる地形で、春の産卵期には大型個体が接岸し、秋には数釣りが期待できます。「ドンドン引き」や水産試験場下など磯ごとに地形の個性が異なるため、潮目や沈み根まわりを丁寧に打ち直しながら探るのが常連の流儀です。
rocky_shore	菖蒲沢海岸	shobuzawa-kaigan	河津町に位置するゴロタ浜で、断崖に囲まれた入り江地形が特徴の磯釣りスポットです。海底は岩礁帯が広がり根がそこかしこに張り出しているため、クロダイやメジナのフカセ釣り師が通い、冬から春にかけてとくに常連の姿が増えます。外洋側の水深は35メートルほど沖で6メートル前後と浅めで、潮の動くタイミングに根際を丁寧に攻めるスタイルが定番です。秋はアオリイカの回遊も見られ、ゴロタ際のシャロー帯が実績ポイントとして知られています。
rocky_shore	観音崎	kannonzaki	三浦半島東端の観音崎は、浦賀水道に直結する地磯で、潮通しの良さは神奈川県内でも随一と言われます。大潮時には川のような激流が走り、コマセがあっという間に押し流されてしまうほど。磯の30m沖には沈み根があり、その先は砂地が広がる複雑な地形です。常連勢の間では、波っ気が入って濁りが差してきたタイミングがメジナやクロダイの好機とされています。秋には青物の回遊も入るため、フカセ仕掛けに思わぬ強引に見舞われることもある磯です。
rocky_shore	諸磯	moroi-so	三浦半島西岸に突き出た岬の諸磯は、「オードロ」を中心に複数の小磯と護岸が混在する地形が特徴です。海底の所々に海藻帯が広がるシャロー帯で、満潮時でも水深は3m前後。春から初夏にかけて産卵で接岸する大型アオリイカが磯際に差し、秋は8月後半の新子から始まり10〜11月にかけてサイズが上がります。湾奥の「黒鯛込」と呼ばれる小磯はクロダイの実績が高く、波っ気のある日に常連が竿を出す場所として知られています。
rocky_shore	野島崎	nojimasaki	房総半島最南端に位置する地磯で、野島崎灯台のすぐそばから竿を出せます。足元の水深は約6メートルあり、底質は磯盤。潮通しが非常によく、外洋らしいワンサイズ大きな魚が出ることで知られています。メジナやクロダイは朝夕のまずめ時に実績が集中し、常連はコマセのタイミングにこだわりながらウキ下を丁寧に合わせて型物を狙います。先端方向へ50メートルほど投じるとイシダイが出るポイントもあり、秋口までがイシダイ師のシーズンです。夜釣りではカゴ釣りで大型のアジも期待できます。
rocky_shore	長津呂崎	nagatorozaki	城ヶ島の西端に突き出た長津呂崎は、相模灘に直接向いた地磯で、潮流が交差する三浦半島屈指の磯場です。西端先端部は通称「シシッパナ」と呼ばれ、水深はおよそ7メートル。岩と海藻が豊富な根回りに小・中型のメジナが着き、荒れ日には入江入り口に良型が差してくることも知られています。常連ほど夜明け前からポイントを確保しに来るほど競争率が高く、人気釣り座は早朝4時前には埋まることも。潮の交差が強く仕掛けのコントロールに慣れが要る一方、岩礁帯の藻場周りを丁寧に流すと魚影の濃さを実感できます。
rocky_shore	間口漁港	maguchi-gyoko	三浦半島の先端部、剱崎に隣接する間口漁港は2020年以降港内への立ち入りが禁止となり、現在は大浦海岸から入磯する地磯が陸っぱりの主戦場です。根がガチャガチャと入り組んだ浅い磯で、メジナ・クロダイ・メバル・ウミタナゴの実績が高く、荒れ気味の日に良型が出やすいと常連の間では知られています。夏から秋の早朝・夕まずめにはアジやイワシの回遊も入ります。
rocky_shore	鬼ヶ城周辺地磯	onigajo-chiso	熊野灘に突き出た断崖沿いに、千畳敷・立カベ・前島・潮吹きなど複数のポイントが連なる一級地磯です。足元から水深があり、岩礁帯の地形を活かしたフカセ釣りでメジナの魚影が濃く、冬場が最盛期とされています。常連は型を選びながら数を狙うスタイルが多く見られます。アオリイカは前島エリアで春先に大型の実績があります。足元から40m程沖に出ると底質が砂地に変わり、秋口の青物回遊シーズンには沖への遠投で釣果が出ています。
rocky_shore	黒崎の鼻	kurosaki-no-hana	三浦市初声町、相模湾に突き出た地磯です。先端部以外は水深が浅く岩礁底が広がり、沖めには砂底も混じる変化のある地形になっています。潮通しがよく、フカセ師がコマセを撒き続けるため常に魚影が濃いエリアとして知られています。アオリイカは夏から秋口にかけてエギングで狙う人が増え、特に秋の夕まずめに岬先端寄りへ入るのが常連のパターン。満潮時は磯の一部が水没するため、潮位を事前に確認してから入磯するのが鉄則です。
unknown	うみかぜ公園	umikaze-koen	横須賀市平成町の護岸で、足元水深は6.5〜7mほど。岸壁スリットに居つくクロダイは冬の荒食い期でも実績があり、潮が速い海域のため小潮・長潮まわりが狙いやすいとされています。4月〜11月はアジ・タチウオなど回遊魚が入り、タチウオシーズンの夕まずめには常連勢が15時台から釣り座を押さえに来ます。正面左側は足元に敷石と根が入り、根がかりが頻発するエリアです。土日祝および展望台4ヶ所は終日釣り禁止のため、平日のみ竿を出せる釣り場です。
unknown	ママ岬	mama-misaki	この釣り場は現在、立入禁止となっています。
unknown	一色港	isshiki-ko	三河湾に面した西尾市の一色港は、市子川の河口に隣接する大きな漁港です。川と海が交わる地形から潮通しがよく、船が行き来する川側は水深が比較的深め。L字突堤や岸壁では、夏の夜になると電気ウキが並ぶほどクロダイ狙いの常連が集まり、落とし込みやヘチ釣りで実績があります。ハゼは「三河湾ハゼ釣り大会」の会場にもなるほど魚影が濃く、秋口は足元より少し投げた先でアタリが多い傾向があります。シロギスも釣果が上がっており、水深が浅いポイントは満潮から下げにかけての時間帯が狙い目です。
unknown	三滝川河口・跳ね上げ橋	mitaki-haneage	三重県四日市市を流れる三滝川の河口に架かる跳ね上げ橋周辺は、伊勢湾に注ぐ汽水域ならではのストラクチャーが揃うポイントです。橋の橋脚や護岸コンクリートの際にクロダイが着きやすく、地元アングラーの間では満潮からの下げ潮の時間帯、とくに夕マズメ〜夜にかけて実績が高いと語られています。四日市港に隣接した工業地帯に囲まれた環境ながら魚影は安定しており、通い込んでいる釣り人が多い場所です。駐車スペースが限られるため、ポイントへは歩いてのエントリーが前提になります。
unknown	三輪崎漁港	miwasaki-port	新宮市の熊野灘に面した小規模漁港で、漁港内の護岸・突堤のほか、鈴島・孔島という2つの島の地磯もポイントになります。突堤の足元は水深があり、5月〜10月にかけてアジが回遊してくる時期はサビキ釣りで賑わいます。アジングの釣果報告は年間を通じて上がっており、常連は夜間にライトゲームで通うスタイルが定番です。カサゴはテトラや岩礁まわりに定着しており、孔島の突堤先端が根魚の実績ポイント。アオリイカは春と秋に孔島突堤でエギングやヤエン釣りの釣果が集中します。
unknown	串本漁港	kushimoto-gyoko	串本町の潮岬すぐ北に位置する大型漁港で、黒潮の影響を直接受けるため真冬でも水温が下がりにくく、一年を通して多彩な魚が集まります。メインポイントは港左の「赤灯波止」と右側の「尾の浦波止」で、いずれも水深が豊富で足元の沈みテトラ帯を少し外れると砂泥底となり根掛かりが少ない地形です。赤灯台先端はマダイ・アジ・アオリイカが揃う一級ポイントで、春の乗っ込み期には朝マズメに遠投カゴ釣りでマダイを狙う常連が先端に集まります。アオリイカは春と秋に実績が高く、活きアジを使ったヤエン釣りも港内の釣具店で調達できます。
unknown	八景島対岸	hakkeijima-taigan	八景島シーパラダイスを正面に眺める「海辺の散歩道」と呼ばれる護岸エリアです。全長800m近くにわたるテトラ混じりの岸壁で、岸から30mほどは岸壁の基礎や崩れたテトラが続き、その先は砂泥底に落ち込む地形になっています。クロダイやシーバスが岸壁際に居着いており、40cm超えの釣果も記録されています。夜間はマリンゲート周辺の照明が残るエリアが明るく、アジやメバルの魚影も濃くなります。タモ網は6m以上あると魚の取り込みがスムーズです。
unknown	内海新港	utsumi-shinko	知多半島の南端に近い南知多町に位置する内海新港は、内海辺りから急に透明度が増す海域に面しており、潮通しのよい外海向きの堤防が主なポイントです。海底は砂地が中心で、堤防際には敷石が入ったエリアも混在しています。アオリイカは港内にも回遊があり、春には藻際に親イカが産卵で接岸してきます。駐車場が無料開放となる10月以降、エギンガーがこぞって竿を出す時期で、夕マズメから夜にかけての時間帯に実績が集まりやすい場所です。
unknown	助松埠頭	sukematsu-futo	泉大津沖の人工島・助松埠頭は、倉庫前エリアの岸壁が海中でえぐれた地形になっており、ズボ釣りで狙う常連の姿が秋になると増えてきます。10〜12月は大阪湾からタチウオの群れが港湾部へ回遊してくるピークで、仕事終わりに駆けつけるアングラーが日没後の時合いを狙うのがこの場所のパターンです。北岸壁は外海に面したテトラ帯で、常夜灯がないため夜間はヘッドライトが必須になります。
unknown	南港野鳥園周辺護岸	nanko-yachoen-gokan	大阪南港の人工干潟に隣接する護岸で、大阪のローカルアングラーが古くから通うクロダイの一級ポイントです。夏から秋にかけてがシーズン本番で、常連はフカセ釣りや紀州釣り、落とし込みを使い分けて狙います。秋には30〜40cmクラスが2ケタ釣果になることも。隣接する野鳥園には渡り鳥が多く飛来するため、釣り糸や針の放置は厳禁です。
unknown	古座漁港	koza-port	古座川が熊野灘へ注ぐ河口に隣接した漁港で、テトラで護岸された河口域が隣り合う複合フィールドです。古座川からの淡水と海水が混じる汽水域には豊富なベイトが集まり、クロダイは河口まわりのぶっこみで見えチヌが確認されるほど魚影が濃く、常連は川の増水後の濁りが落ち着いたタイミングを狙う傾向があります。アオリイカはエギングでの釣果が多く、秋に実績が集中しており、冬は強風が入りやすい点を織り込んだうえで釣行計画を立てるのが地元流です。スズキはマルとヒラの両方が河口に入ります。
unknown	吉田新港	yoshida-shinko	西尾市の三河湾に面した吉田新港は、干潟の上に作られた小さな港で、潮位の変化が釣りのカギを握る場所です。干潮時には多くのポイントが干上がってしまうため、常連は満潮前後の時間帯に合わせて竿を出すのが基本スタイルです。堤防先の赤灯台付近は水深が浅く、クロダイやキビレ・セイゴが顔を見せるエリアで、西側堤防との間はブッコミ仕掛けの実績が高いポイントとして知られています。港内側は砂泥底が広がっていて、初夏から秋にかけてハゼが活発に動きます。
unknown	和歌山港	wakayama-ko	紀伊水道に開けた和歌山港は、紀ノ川の流れが合流する河口近くに位置し、淡水と海水が交わるエリアとして知られています。護岸沿いは足場が比較的よく、港内の水深は浅めですが、岸壁際や河口寄りの潮の流れがぶつかるポイントでは、秋から冬にかけてタチウオが夕マズメから夜にかけて回遊してきます。クロダイは周年狙えますが、春と秋が特に活発で、港内の係留ロープ周りが定番のポイントです。スズキは紀ノ川河口との行き来があるため、下げ潮のタイミングで河口方面と港内の境目に実績が集まっています。
unknown	城南島海浜公園	jonanjima-kaihin-koen	羽田空港対岸に位置する「みなと広場」の北東向き約300mの護岸が釣り場で、東京湾の航路に面しているぶん潮通しが際立っています。海底は砂と根が複雑に入り混じり、沖15m付近には沈みテトラも点在。全体的に水深は1〜3mと浅めで、干潮時は岸際がかなり薄くなります。根や海藻に居着くメバル・カサゴは通年狙えて、夜間に動きが活発になります。シーバスは5月下旬ごろから電気ウキへの反応が上がり、秋はタチウオも混じります。沈みテトラより先へ仕掛けを入れると根掛かりが多発するため、ウキ下は浅め設定が常連の定番です。
unknown	堀切町海岸（表浜）	horikiri-omotehama	ヒラメ狙いは離岸流を見つけて狙うと良い釣果が期待でき、シロギスの釣果が良い場所や水深に変化のある場所が有望なポイントの目安になります。
unknown	塩屋漁港	shioya-gyoko	御坊市南塩屋に位置する大型漁港で、赤灯台・白灯台の2本の堤防が主なポイントです。外側に伸びる赤灯台堤防は消波ブロックのない先端部が一番人気で、港口を通る回遊魚を狙いやすい地形です。御坊沖は瀬戸内海からの内海流と黒潮支流が交わるエリアで、港内は水深もあり魚種が豊富。サビキ釣りでは15cmクラスのアジが数釣れるほか、穴釣りでカサゴやアカハタも混じります。クロダイは紀州釣りで通う常連が多く、春から初夏が特に実績の高い時期です。メバルは白灯台堤防の際や堤防根元の明暗付近で夜間に出やすいとされています。
unknown	大磯町役場下	oiso-choyakuba-shita	大磯町役場前に広がる相模湾の護岸エリアです。照ヶ崎一帯は湘南唯一の岩礁海岸で、足元から沖にかけてツブ根が連なる複雑な底質が特徴的。護岸正面の2色付近には沈み根が走っており、根掛かりのリスクと引き換えにメジナやクロダイが居着く好地形になっています。地元の常連は水温が落ち着く秋口から冬にかけてフカセで通う人が多く、朝まずめの時間帯に釣り座が埋まることもあります。
unknown	大野漁港	ono-gyoko	矢田川の河口に位置する大野漁港は、底質が砂地中心で根掛かりが少なく、クロダイの魚影の濃さに定評があります。両側の堤防外側に入ったテトラ際がクロダイの主なポイントで、地元の常連はウキフカセや前打ちで狙います。満潮時でも水深が2ヒロ前後と浅いため、干潮前後は狙える時間が限られており、満潮の前後2〜3時間に的を絞るのが地元流。川の影響でアジやサバなどのエサ取りが少なく、チヌ狙いには好都合な環境です。
unknown	夷隅川河口	isumigawa-kako	千葉県最大の流域面積を誇る夷隅川の河口部に広がる汽水域の釣り場です。河口はビーチ状の地形で全体的に浅く、支流の三軒屋川との合流付近でも水深は膝下ほど。干潮時には10m先でも水深60cm前後の砂泥質干潟が広がります。ハゼは夏から秋に数釣りができ、10〜11月には15〜20cmの良型が川の対岸側に集まる傾向があります。堤防の外海側ではシロギスやイシモチを狙え、テトラ周りや橋桁付近はスズキの定番ポイントとして地元に知られています。
unknown	安倍川河口	abegawa-kako	駿河湾に注ぐ安倍川の河口は、砂地を主体にサンドバーが形成された浅めの地形で、台風や大雨のたびに払い出しの向きが東西に変化するのが特徴です。稚アユやボラが河口に集まる初夏から秋口にかけてマゴチが接岸し、地元の常連は朝マズメの時間帯に河口払い出しや流れのヨレを丁寧に打っていきます。東岸はオープンサーフ、西岸はテトラ帯に近くブレイクがある地形で、両岸で雰囲気が大きく異なります。
unknown	宮川河口	miyagawa-kako	伊勢市を流れる宮川が伊勢湾に注ぐ河口で、左岸の土路・右岸の大湊と中州を挟んだ広大な地形が特徴です。西側護岸から最河口部にかけてがメインポイントで、4月〜11月に地元の常連が電気ウキやぶっ込みでクロダイを狙います。流れが速くスパイクオモリが活躍する場面も多く、雨続きで塩分濃度が下がると魚の寄りが落ちるため、晴天続きの上げ潮タイミングが狙い目です。前打ちでカニエサを使い52cmを筆頭に良型3枚という釣果も残っています。
unknown	富津岬	futtsu-misaki	浦賀水道に面した東京湾口の岬で、東京湾シーバスゲームの黎明期から知られる実力派ポイントです。岬の北側・南側ともに遠浅のサーフが広がり、ウェーディングでシーバスを狙うアングラーが多く訪れます。沖に出るほど馬の背が点在して水深が変化し、コノシロなどのベイトが絡むタイミングには良型が出やすいと地元では語られています。富津エリアならではの速い潮流が特徴で、特に先端の砂洲エリアは地形が頻繁に変わるため、足元の水位の変化には細心の注意が必要です。
unknown	富田川河口	tomidagawa-kako	白浜町・富田浜に面した富田川河口は、川と海が交わる広大な砂地の汽水エリアです。水深は全体的に浅めで、富田川と高瀬川が合流する中洲周辺が汽水域の好ポイントとして知られています。中洲先端の堤防は満潮時にほぼ水没するほど低く、潮位の変化に合わせてポイントが大きく変わります。スズキはルアーでの実績が高く、河口からさらに上流の汽水域まで幅広く狙えます。クロダイ・キビレは富田川本流筋に多く、ハゼは砂地の浅場で夏場に数が出ます。
unknown	山崎川・堀川河口	yamazaki-horikawa	名古屋市内を流れる山崎川と堀川が合流する河口部で、伊勢湾からの潮が差し込む汽水域です。護岸にはシートパイルや係留船が点在し、水深は1m前後と浅め。常連の落とし込み師が通うのは乗っ込みが始まる2月後半から3月で、満潮を過ぎて潮が緩み川が逆流し始めるタイミングに食い気が立つとされています。対岸からクロダイを狙う釣り人の姿も見られ、複数の角度からポイントを攻められるのもこの合流部ならではの特徴です。
unknown	岩田川河口	iwata-kako	津市を流れる岩田川が伊勢湾に注ぐ河口エリアです。津ヨットハーバーに隣接し、先端が二股に分かれた長い堤防が特徴的な地形で、赤灯台側には堤防全体に消波ブロックが組まれています。クロダイはこのテトラ帯に居着く個体が多く、ウキ釣りや落とし込みで狙う常連が通います。白灯台側は満潮時に水深が増してクロダイの回遊が活発になるため、潮が満ちてくるタイミングを見計らう地元アングラーの姿も見られます。春の乗っ込み期と夏から秋の夜間が特に動きのある時期とされています。
unknown	岸和田渡船利用一文字堤防	kishiwada-ichimonji	大阪湾に浮かぶ岸和田沖の一文字堤防は、沖一文字・旧一文字・中波止の3つからなる垂直ケーソン構造の波止です。クロダイは夏〜秋がねらいやすく、堤防壁面に付くイガイやタンクガニをエサにした落とし込みで歩き回るスタイルが地元常連に定着しています。沖一文字（通称・沖の北）は水深約10mで手前から沖10mほどに基礎石が入った粗い底質。エビ撒き釣りでは波止際タナ2〜2.5ヒロの実績が渡船の釣果情報にも頻繁に登場します。
unknown	市原海づり施設（オリジナルメーカー海づり公園）	ichihara-umizuri-shisetsu	養老川の河口に設けられた有料桟橋施設で、カレイを狙う常連が向かうのは桟橋の養老川側・先端付近です。川の流れと潮の干満がぶつかる砂泥底エリアに居着きやすく、水深は10m以上あります。冬に子持ちカレイが上がる時期になると施設の公式SNSでも「シーズン到来」と発信されるほど活気づき、開園直後から先端付近の釣り座が埋まっていくことも珍しくありません。桟橋まわりには捨て石や漁礁が多く沈んでいるため根掛かりも起きやすく、予備の仕掛けやオモリは複数持参するのが現地の定石とされています。
unknown	常滑りんくう釣り護岸	rinku-gogan	知多半島西側、伊勢湾に面した常滑りんくう釣り護岸。約1kmの護岸は海底が砂地続きで、足元の敷石エリアにはウィードが茂りクロダイが付きやすい地形です。護岸中間部にあるセントレア大橋・鉄道橋の橋脚まわりはストラクチャーとなっており、常連がクロダイ狙いで足を運ぶ一級ポイント。夏の夕マヅメには石畳の橋下付近で大型のクロダイが出ることも。秋口の下げ潮では朝7〜10時ごろにアタリが集中する傾向があります。
unknown	引地川河口	hikichigawa-kako	藤沢・鵠沼の砂浜に注ぐ引地川の河口は、砂泥混じりの超遠浅な地形が特徴です。干潮時には干上がる箇所が出るほど水深が浅く、満潮前後の限られた時間帯だけ潮が入り込んでクロダイが差してきます。夏から秋にかけては48cmの釣果記録も残っており、川筋と相模湾の潮目がぶつかるポイントを朝夕マズメに狙うアングラーが集まります。サーフ側との境目あたりで潮が動き始めるタイミングが地元勢のよく知るチャンスタイムです。
unknown	形原漁港	katahara-gyoko	三河湾の北岸、蒲郡市に位置する形原漁港は、形原大橋沿いに広がる比較的大規模な漁港です。港内は岸壁際に敷石が入っており、その隙間を好むメバルやカサゴが夕マズメ以降に活発になります。クロダイは潮通しのよい堤防際でウキフカセの実績が高く、地元アングラーは下げ潮に入るタイミングを狙って釣り座を構えます。アジは夏から秋にかけて港内の常夜灯周りに回遊が入り、夜間のサビキやアジングで数が出やすい時期です。
unknown	御前崎ロングビーチ	omaezaki-longbeach	御前崎灯台の下からロングビーチにかけての海岸は、遠浅の砂地サーフが広がる遠州灘の釣り場です。底質は砂主体で、サーフ全体に均一な浅瀬が続きます。ヒラメはショアからのミノーやジグでのルアー釣りが主流で、秋から冬にかけて実績が高く、早朝のサーフ際に狙い目があります。夏場はシロギスの投げ釣りが盛んで、地元アングラーは遠投で砂底を丁寧に探るスタイルが定番です。サーファーとポイントが重なるため、混雑する週末は早朝の入水が鉄則となっています。
